appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
,,,,,,,791,3,488,25,75,9672,yes,yes,no,yes,27,85,27,71,1800mb,volatile-lfu,5,no,no,yes,642,28,no,33,no
,,,,,,,1047,4,310,42,37,9299,yes,yes,no,yes,29,91,6,88,2300mb,volatile-ttl,3,yes,yes,yes,546,63,yes,36,no
,,,,,,,756,3,423,43,80,9980,no,yes,no,yes,17,97,17,77,2400mb,allkeys-lfu,6,no,no,no,453,41,yes,6,yes
,,,,,,,1091,7,208,21,73,10787,yes,no,yes,yes,2,95,6,81,1800mb,volatile-lfu,6,no,no,no,401,37,no,30,no
,,,,,,,951,5,164,37,44,8536,yes,yes,yes,,,,,,1600mb,noeviction,6,yes,yes,no,405,91,yes,19,no
,,,,,,,722,8,272,66,67,10018,yes,no,no,,,,,,2700mb,volatile-lfu,7,no,no,yes,747,84,yes,39,no
,,,,,,,716,1,459,88,77,11038,yes,no,no,yes,21,74,4,78,2300mb,volatile-ttl,5,no,yes,yes,420,181,yes,24,yes
,,,,,,,978,9,466,51,62,8571,yes,yes,no,,,,,,2100mb,allkeys-lfu,7,yes,no,yes,331,193,yes,11,no
,,,,,,,809,5,106,75,71,9205,no,no,no,yes,21,99,15,79,2000mb,noeviction,4,yes,no,yes,713,196,yes,26,no
,,,,,,,728,2,393,49,41,8978,yes,no,no,,,,,,1200mb,volatile-lru,3,yes,no,no,405,46,no,17,yes
,,,,,,,826,2,242,44,55,9756,no,no,yes,,,,,,1800mb,volatile-lru,7,yes,no,no,269,109,no,11,yes
,,,,,,,905,2,106,78,61,11272,yes,yes,no,yes,6,97,22,70,2900mb,volatile-lru,3,no,no,no,263,44,yes,38,yes
,,,,,,,787,6,466,32,44,9585,yes,yes,no,,,,,,2300mb,allkeys-lfu,3,yes,yes,no,710,232,yes,9,no
,,,,,,,865,9,230,36,39,9542,no,no,no,,,,,,2600mb,noeviction,6,no,yes,yes,619,48,yes,27,no
,,,,,,,896,1,182,43,40,11623,no,no,no,,,,,,2300mb,volatile-lru,4,no,yes,no,335,173,yes,6,no
,,,,,,,723,3,198,20,75,11355,no,no,yes,,,,,,1100mb,volatile-ttl,4,no,yes,yes,442,90,no,21,yes
,,,,,,,745,6,248,22,74,10146,yes,yes,yes,yes,11,75,27,78,1100mb,volatile-lfu,5,yes,no,yes,547,157,yes,31,no
,,,,,,,734,1,101,32,45,10527,no,no,no,yes,18,88,2,90,2600mb,allkeys-lru,3,yes,no,no,638,165,no,20,yes
,,,,,,,1029,6,114,97,64,8292,yes,yes,yes,,,,,,2300mb,allkeys-lfu,7,no,yes,yes,566,253,yes,12,yes
,,,,,,,932,3,313,90,65,9416,yes,no,yes,yes,21,71,28,81,2300mb,volatile-lfu,5,no,no,no,473,66,yes,19,no
,,,,,,,961,5,233,76,60,11096,no,no,no,yes,15,85,18,83,2200mb,allkeys-lru,6,no,no,no,558,175,yes,11,no
,,,,,,,1026,1,402,99,81,8387,yes,no,yes,yes,20,92,19,82,2300mb,volatile-random,4,yes,yes,yes,634,48,no,16,yes
,,,,,,,786,6,212,75,59,10680,no,no,no,,,,,,1000mb,allkeys-random,3,yes,no,yes,584,137,yes,33,no
,,,,,,,753,8,437,76,36,11823,yes,no,yes,,,,,,1100mb,volatile-random,6,yes,yes,no,597,158,no,22,no
,,,,,,,723,5,331,28,72,10035,no,no,yes,yes,16,85,8,87,2900mb,allkeys-random,3,yes,no,yes,354,58,yes,12,yes
,,,,,,,756,4,384,49,87,8959,no,no,yes,,,,,,2700mb,volatile-lru,6,no,no,no,339,35,no,25,no
,,,,,,,767,3,333,38,77,10150,no,yes,no,yes,25,89,25,87,1700mb,volatile-ttl,7,yes,no,no,709,252,no,35,no
,,,,,,,722,9,333,87,55,10700,no,yes,no,,,,,,2700mb,allkeys-lru,5,yes,yes,yes,499,31,yes,14,yes
,,,,,,,1047,8,347,37,55,10275,yes,no,no,yes,18,94,9,73,2100mb,volatile-random,7,no,no,yes,644,165,no,3,no
,,,,,,,999,8,180,67,38,8008,no,yes,no,,,,,,2900mb,volatile-lru,7,no,no,yes,590,21,yes,1,no
,,,,,,,925,8,126,12,82,8609,no,no,no,,,,,,1800mb,volatile-lfu,3,yes,yes,no,632,67,yes,15,no
,,,,,,,915,8,229,89,42,8892,no,no,no,yes,15,100,7,85,1600mb,volatile-random,6,no,no,yes,459,46,yes,32,yes
,,,,,,,912,5,278,53,70,8563,no,yes,no,,,,,,1400mb,volatile-lru,3,no,no,yes,666,215,no,8,yes
,,,,,,,1030,4,245,80,50,10829,yes,yes,no,,,,,,1900mb,volatile-random,6,yes,yes,yes,305,122,no,17,no
,,,,,,,976,9,159,83,50,9254,no,no,yes,,,,,,2800mb,volatile-lfu,6,yes,yes,yes,427,155,no,24,yes
,,,,,,,812,4,162,79,64,8289,yes,yes,no,,,,,,2000mb,volatile-lfu,5,no,no,yes,574,114,no,11,yes
,,,,,,,720,4,284,73,60,9742,yes,yes,no,,,,,,2600mb,allkeys-lfu,5,yes,yes,yes,519,36,no,30,yes
,,,,,,,733,6,167,24,50,9772,no,no,no,yes,16,91,5,90,1400mb,allkeys-lfu,6,no,no,no,560,167,no,1,yes
,,,,,,,740,7,490,33,31,9100,yes,no,yes,yes,13,94,25,80,1400mb,volatile-random,7,no,no,no,469,165,yes,8,yes
,,,,,,,898,2,335,67,36,10629,yes,yes,yes,,,,,,1800mb,volatile-ttl,7,yes,no,no,458,29,yes,17,yes
,,,,,,,946,9,111,11,89,8000,no,yes,yes,,,,,,1600mb,allkeys-lru,4,yes,no,no,457,76,yes,34,yes
,,,,,,,946,4,156,13,68,8614,no,no,yes,,,,,,2200mb,noeviction,4,no,yes,no,264,165,yes,39,no
,,,,,,,892,9,224,19,36,11946,yes,yes,yes,,,,,,2200mb,volatile-lru,3,no,yes,no,749,148,yes,11,yes
,,,,,,,862,8,349,78,84,9767,yes,no,no,yes,24,92,17,75,1400mb,volatile-random,7,no,no,no,325,249,no,27,no
,,,,,,,764,4,122,62,68,8413,no,yes,yes,,,,,,2200mb,volatile-lfu,3,yes,no,no,746,43,yes,8,no
,,,,,,,1047,9,234,40,58,11840,yes,yes,no,yes,26,75,20,70,1400mb,noeviction,6,yes,no,no,735,121,yes,15,yes
,,,,,,,758,7,163,45,39,11315,yes,no,yes,,,,,,1700mb,allkeys-random,3,yes,no,yes,726,63,yes,4,yes
,,,,,,,846,6,188,36,37,10146,yes,no,no,yes,28,89,4,81,1400mb,allkeys-random,5,no,yes,yes,647,18,no,39,no
,,,,,,,877,8,296,20,86,10348,no,no,yes,,,,,,2000mb,allkeys-lfu,3,yes,no,no,257,42,no,18,yes
,,,,,,,961,9,480,96,79,8701,yes,no,yes,,,,,,1400mb,allkeys-random,6,yes,no,no,405,28,yes,22,no
,,,,,,,1080,2,429,28,90,9099,yes,yes,yes,,,,,,2800mb,volatile-random,4,no,no,no,263,151,yes,17,no
,,,,,,,889,1,489,48,80,9866,yes,no,no,,,,,,1700mb,allkeys-lfu,6,no,no,no,580,43,yes,18,no
,,,,,,,942,3,355,57,64,8139,no,yes,no,,,,,,1100mb,volatile-lfu,6,yes,yes,no,725,88,yes,11,yes
,,,,,,,741,2,173,97,74,9312,yes,yes,yes,,,,,,2600mb,noeviction,4,yes,yes,yes,571,226,yes,7,yes
,,,,,,,1009,3,134,11,33,11353,no,yes,no,yes,8,91,6,71,1400mb,volatile-lfu,6,yes,yes,no,389,234,yes,32,yes
,,,,,,,829,6,381,42,63,11865,yes,no,no,,,,,,1400mb,volatile-lru,5,no,yes,yes,420,88,yes,4,yes
,,,,,,,1099,8,105,67,64,10796,no,no,no,yes,7,74,9,77,2400mb,volatile-lru,6,no,yes,yes,373,151,yes,13,yes
,,,,,,,909,6,359,72,66,10182,yes,yes,no,yes,6,99,17,74,1700mb,noeviction,6,no,yes,yes,367,251,no,22,no
,,,,,,,1020,5,307,78,71,8549,yes,yes,yes,,,,,,1700mb,volatile-ttl,7,no,yes,yes,319,208,no,40,yes
,,,,,,,1003,4,224,38,72,8662,no,yes,yes,,,,,,2500mb,volatile-random,5,no,yes,no,300,246,no,23,no
,,,,,,,1089,9,272,57,61,10511,yes,no,yes,yes,30,81,27,89,2500mb,allkeys-lru,5,yes,yes,yes,729,171,no,16,yes
,,,,,,,1054,5,234,84,61,11441,no,yes,yes,yes,3,92,12,84,2100mb,volatile-ttl,4,no,no,no,450,81,yes,21,no
,,,,,,,724,3,183,11,70,10149,yes,no,no,,,,,,2600mb,volatile-lru,6,yes,yes,no,715,94,no,14,yes
,,,,,,,893,1,241,29,60,11668,no,no,no,,,,,,1300mb,volatile-random,3,no,no,yes,383,101,yes,17,no
,,,,,,,971,8,202,67,45,9300,yes,no,no,,,,,,2500mb,volatile-ttl,5,yes,yes,no,628,40,no,15,yes
,,,,,,,1019,2,229,75,33,9289,no,yes,no,yes,22,97,9,70,2800mb,volatile-lru,3,yes,yes,yes,662,88,no,39,no
,,,,,,,857,7,157,12,57,8635,no,no,no,yes,13,75,4,87,1900mb,volatile-random,4,yes,no,yes,373,86,yes,37,yes
,,,,,,,859,7,358,42,38,8817,yes,no,no,yes,6,97,8,70,2000mb,noeviction,7,yes,yes,yes,637,169,yes,6,yes
,,,,,,,940,4,121,96,46,9176,yes,no,yes,yes,13,88,30,81,1100mb,volatile-lru,3,yes,yes,no,696,89,yes,25,yes
,,,,,,,1013,3,184,73,68,11388,no,yes,no,yes,8,91,15,75,1900mb,allkeys-lru,7,no,yes,yes,425,206,yes,6,yes
,,,,,,,812,6,388,23,34,8580,no,no,yes,yes,12,77,5,73,1900mb,volatile-ttl,7,no,yes,no,572,62,no,32,no
,,,,,,,1087,7,403,78,37,9256,no,no,no,yes,1,88,14,87,1000mb,allkeys-random,7,no,no,no,512,164,no,36,no
,,,,,,,857,4,113,27,39,10971,yes,no,yes,,,,,,1100mb,volatile-ttl,4,yes,yes,no,511,56,yes,32,yes
,,,,,,,752,6,320,57,38,9327,no,yes,yes,,,,,,2500mb,volatile-lru,7,no,yes,yes,676,171,yes,39,no
,,,,,,,1048,9,413,74,71,8429,no,no,no,yes,5,93,7,76,2000mb,allkeys-random,7,yes,yes,no,304,121,yes,14,no
,,,,,,,726,4,484,97,83,11013,yes,yes,no,,,,,,1100mb,allkeys-random,4,no,yes,yes,641,241,no,24,yes
,,,,,,,739,2,251,47,32,8996,yes,yes,no,yes,26,75,20,71,1100mb,noeviction,4,no,yes,no,522,165,yes,4,yes
,,,,,,,814,3,258,11,66,9364,yes,yes,yes,yes,5,83,23,70,2300mb,allkeys-lru,3,no,yes,yes,671,254,no,9,yes
,,,,,,,784,9,153,31,84,11448,no,no,no,,,,,,1700mb,volatile-lfu,5,no,no,yes,604,223,no,34,no
,,,,,,,767,8,153,27,76,8914,no,yes,no,,,,,,2500mb,allkeys-random,6,yes,no,no,464,237,no,3,no
,,,,,,,906,9,270,74,50,9940,no,no,no,,,,,,1300mb,volatile-lru,7,yes,yes,yes,704,44,no,23,yes
,,,,,,,900,3,152,36,63,10705,no,no,yes,,,,,,1900mb,noeviction,4,no,no,no,425,65,no,40,yes
,,,,,,,826,5,118,78,47,11091,no,yes,no,,,,,,1100mb,volatile-lfu,3,yes,yes,yes,607,256,no,12,no
,,,,,,,970,8,333,12,31,11118,no,no,no,,,,,,1900mb,allkeys-random,4,yes,yes,no,682,248,no,33,no
,,,,,,,917,7,229,28,31,11978,yes,no,yes,,,,,,1300mb,allkeys-lfu,3,no,yes,no,602,191,no,9,no
,,,,,,,876,8,412,49,48,8605,no,yes,no,yes,17,92,27,80,2100mb,allkeys-lru,7,no,yes,yes,332,16,no,25,yes
,,,,,,,797,8,278,49,56,8795,yes,yes,no,yes,14,87,8,81,2600mb,volatile-random,4,no,no,yes,498,112,no,18,no
,,,,,,,813,1,133,31,66,8526,no,yes,yes,,,,,,1900mb,volatile-ttl,6,no,no,no,437,50,no,23,no
,,,,,,,885,3,184,89,78,8965,yes,yes,no,,,,,,2400mb,volatile-lru,7,no,no,no,316,155,no,12,yes
,,,,,,,1025,6,500,79,58,8004,yes,no,no,,,,,,2200mb,volatile-lru,3,yes,no,no,481,209,yes,6,yes
,,,,,,,926,1,498,52,76,8588,no,no,yes,yes,28,92,8,76,1200mb,volatile-lru,4,yes,yes,no,313,153,no,28,yes
,,,,,,,744,6,221,74,46,9002,yes,no,no,,,,,,2900mb,noeviction,5,yes,no,no,599,247,yes,2,no
,,,,,,,1009,8,136,87,50,9401,yes,yes,no,,,,,,2600mb,volatile-random,6,yes,no,no,453,230,yes,26,no
,,,,,,,955,1,345,58,47,9469,yes,no,no,,,,,,1900mb,allkeys-random,3,yes,yes,yes,731,229,yes,17,no
,,,,,,,1038,9,202,25,85,9871,no,no,no,,,,,,2600mb,volatile-lfu,6,yes,no,no,603,157,yes,33,no
,,,,,,,1014,5,121,74,49,10174,no,yes,no,,,,,,1100mb,allkeys-random,4,no,yes,no,698,220,no,24,no
,,,,,,,1001,8,421,41,86,9928,no,yes,yes,yes,21,80,11,79,2900mb,allkeys-random,3,yes,no,no,429,244,yes,13,no
,,,,,,,1015,2,254,64,42,8119,no,yes,yes,yes,20,92,12,72,1800mb,noeviction,6,yes,no,no,423,235,no,35,no
,,,,,,,729,8,115,37,73,9203,no,no,no,yes,24,97,21,88,1300mb,volatile-lfu,3,no,no,no,550,32,no,18,yes
,,,,,,,938,1,385,51,62,9382,yes,no,no,yes,21,85,24,89,2200mb,volatile-lfu,7,yes,yes,no,715,108,no,25,yes
,,,,,,,725,6,427,75,61,9819,yes,no,yes,yes,10,93,9,77,1500mb,allkeys-lfu,3,yes,yes,no,463,218,no,36,yes
,,,,,,,1055,6,117,12,45,8815,no,no,yes,yes,26,76,22,71,2100mb,volatile-lru,5,yes,yes,yes,297,108,no,22,yes
,,,,,,,810,2,314,45,81,11967,no,yes,yes,,,,,,2300mb,volatile-ttl,6,yes,no,no,609,114,no,7,yes
,,,,,,,827,9,498,29,40,9676,yes,no,no,,,,,,2400mb,allkeys-random,4,no,no,yes,386,77,yes,26,yes
,,,,,,,879,7,175,66,89,11647,yes,yes,no,,,,,,1000mb,volatile-lru,4,yes,no,yes,422,195,no,15,no
,,,,,,,769,9,189,50,67,11328,no,no,yes,yes,23,92,8,82,1500mb,volatile-lfu,3,yes,no,yes,473,190,yes,27,yes
,,,,,,,1038,2,213,96,31,11769,yes,yes,yes,,,,,,1200mb,volatile-random,4,no,yes,yes,674,157,yes,1,no
,,,,,,,982,5,111,13,34,9799,no,yes,no,yes,25,79,29,90,1200mb,allkeys-random,3,yes,yes,yes,310,96,no,22,no
,,,,,,,962,2,372,34,73,8063,yes,no,yes,,,,,,2200mb,noeviction,3,yes,no,yes,681,133,no,5,yes
,,,,,,,1013,8,283,87,50,11144,yes,no,yes,yes,26,85,13,76,1200mb,noeviction,3,yes,no,no,624,136,yes,23,yes
,,,,,,,825,7,458,34,37,8977,no,no,yes,yes,9,93,2,75,1500mb,volatile-random,7,no,no,no,271,184,yes,18,no
,,,,,,,709,3,463,68,57,9426,yes,yes,no,,,,,,1300mb,allkeys-random,5,no,no,yes,399,49,no,21,yes
,,,,,,,1025,3,173,62,85,8322,yes,yes,no,,,,,,2500mb,allkeys-random,3,yes,yes,yes,577,208,no,37,no
,,,,,,,735,1,209,16,82,11753,yes,no,no,,,,,,2300mb,volatile-lru,5,no,yes,no,418,118,yes,33,no
,,,,,,,852,7,174,29,72,8866,yes,yes,yes,yes,19,89,19,84,1900mb,allkeys-lru,4,no,yes,no,496,191,yes,4,yes
,,,,,,,805,5,433,93,63,11569,yes,no,no,yes,14,83,18,78,2300mb,allkeys-random,3,yes,yes,no,656,240,yes,31,yes
,,,,,,,987,3,247,63,83,10472,no,yes,yes,,,,,,2100mb,allkeys-lfu,5,no,yes,yes,564,102,yes,34,yes
,,,,,,,903,1,377,39,52,9249,no,yes,no,yes,17,99,25,75,2800mb,volatile-lfu,6,no,yes,no,465,72,no,25,no
,,,,,,,931,2,224,52,73,9193,yes,no,yes,yes,8,97,22,77,1800mb,allkeys-random,5,no,yes,yes,698,138,no,18,yes
,,,,,,,741,3,372,63,52,10636,no,no,no,,,,,,2500mb,volatile-lfu,3,yes,yes,yes,659,155,yes,33,no
,,,,,,,779,5,356,31,38,8198,no,yes,no,,,,,,1800mb,allkeys-lfu,4,no,yes,no,596,202,no,25,yes
,,,,,,,914,4,175,26,81,8532,yes,yes,yes,,,,,,2800mb,allkeys-lru,5,yes,yes,yes,563,31,no,19,yes
,,,,,,,1053,1,187,86,76,9386,yes,yes,no,,,,,,1100mb,volatile-random,6,no,yes,yes,336,156,yes,18,no
,,,,,,,898,8,123,35,67,11872,no,yes,yes,,,,,,2900mb,allkeys-lfu,5,no,no,no,731,177,yes,17,no
,,,,,,,743,3,495,84,36,11495,no,no,no,yes,11,75,8,89,2700mb,allkeys-lru,6,yes,yes,no,289,77,no,7,no
,,,,,,,1057,4,470,69,67,8436,yes,no,yes,,,,,,2300mb,volatile-ttl,7,no,no,no,365,199,yes,28,yes
,,,,,,,838,6,187,31,81,9008,no,no,no,,,,,,1000mb,volatile-lru,3,no,no,yes,324,176,no,4,no
,,,,,,,1017,7,315,36,70,9630,no,no,yes,yes,3,84,26,71,1500mb,volatile-ttl,3,no,yes,no,736,92,yes,19,no
,,,,,,,720,9,439,55,33,11806,yes,no,yes,yes,1,70,14,70,1700mb,allkeys-lfu,3,yes,yes,yes,715,109,no,35,yes
,,,,,,,861,8,313,32,72,9936,yes,yes,yes,yes,20,96,28,84,1800mb,noeviction,4,yes,yes,no,595,82,no,15,no
,,,,,,,1051,3,484,17,60,10742,yes,no,no,,,,,,1500mb,allkeys-lru,6,yes,no,no,445,113,no,37,no
,,,,,,,815,8,402,27,76,8025,no,no,no,,,,,,1200mb,noeviction,6,no,yes,yes,429,231,yes,10,yes
,,,,,,,1064,1,141,62,31,8683,yes,no,no,yes,2,95,24,75,1200mb,volatile-lfu,7,no,yes,no,662,234,no,16,yes
,,,,,,,967,4,149,80,82,9765,no,yes,yes,yes,9,84,10,85,2000mb,volatile-random,7,yes,no,yes,559,87,yes,22,no
,,,,,,,847,7,210,59,38,10706,yes,no,no,,,,,,1200mb,allkeys-random,3,yes,yes,yes,585,68,yes,12,no
,,,,,,,885,3,214,83,73,11215,no,no,yes,,,,,,1100mb,volatile-ttl,6,yes,no,yes,707,120,yes,23,no
,,,,,,,1025,3,245,45,62,8762,no,no,yes,,,,,,2700mb,volatile-lru,4,no,no,yes,272,211,yes,17,no
,,,,,,,1005,8,289,92,40,10991,yes,no,yes,,,,,,1300mb,volatile-lru,6,no,yes,no,320,113,yes,21,no
,,,,,,,880,6,339,27,47,11755,yes,no,yes,yes,5,84,21,76,2600mb,volatile-lru,3,yes,yes,yes,387,110,yes,35,no
,,,,,,,743,6,119,27,74,10053,yes,yes,yes,,,,,,2100mb,volatile-ttl,3,yes,no,yes,391,134,yes,16,yes
,,,,,,,1043,4,205,32,80,11099,no,no,yes,yes,6,88,5,78,2100mb,volatile-lru,6,no,yes,no,528,210,no,28,yes
,,,,,,,981,5,210,92,57,11119,yes,yes,yes,,,,,,2100mb,volatile-random,4,yes,no,no,471,130,yes,15,yes
,,,,,,,732,4,127,76,81,9753,no,no,yes,,,,,,1700mb,allkeys-lfu,4,yes,no,no,433,32,no,34,yes
,,,,,,,828,5,441,50,30,11801,no,yes,yes,,,,,,2600mb,allkeys-lru,7,yes,yes,no,510,237,no,7,no
,,,,,,,748,7,228,69,53,10718,no,yes,no,yes,24,95,19,77,2700mb,volatile-lru,5,yes,yes,yes,330,32,no,25,yes
,,,,,,,809,5,468,79,59,9917,no,yes,yes,yes,12,81,4,84,2700mb,allkeys-random,5,no,no,no,301,210,yes,4,no
,,,,,,,744,5,392,75,68,9499,no,yes,yes,yes,15,73,10,74,2100mb,allkeys-random,7,no,no,no,412,148,no,26,no
,,,,,,,934,6,165,69,33,9204,yes,no,no,,,,,,1100mb,allkeys-lru,5,yes,yes,yes,707,129,yes,32,no
,,,,,,,983,6,389,100,77,10799,no,no,no,,,,,,1000mb,allkeys-lfu,3,yes,no,yes,709,26,yes,28,yes
,,,,,,,802,5,345,100,63,11745,yes,no,yes,,,,,,1600mb,allkeys-lru,5,no,yes,no,733,16,no,7,no
,,,,,,,877,2,273,53,44,11569,yes,yes,no,,,,,,1200mb,allkeys-random,5,no,no,yes,669,27,no,3,no
,,,,,,,1076,6,141,18,65,9871,yes,yes,no,,,,,,1000mb,volatile-lru,7,no,no,yes,411,147,no,10,yes
,,,,,,,712,6,260,44,62,10871,yes,no,no,yes,29,75,1,81,2800mb,allkeys-lru,4,yes,no,no,668,53,no,5,yes
,,,,,,,896,6,446,31,35,8268,no,yes,no,yes,4,93,4,72,2600mb,volatile-lru,6,no,yes,yes,305,59,no,21,no
,,,,,,,858,4,221,33,40,10994,no,no,yes,,,,,,2100mb,volatile-ttl,4,no,yes,yes,268,116,yes,31,no
,,,,,,,707,7,492,87,86,11167,no,yes,yes,yes,11,100,19,90,1700mb,volatile-ttl,3,yes,no,no,648,231,no,22,no
,,,,,,,1036,2,365,90,47,10086,yes,no,yes,yes,23,100,25,79,2600mb,allkeys-lfu,3,yes,yes,no,266,104,no,17,yes
,,,,,,,944,1,375,63,76,9622,yes,no,no,yes,19,87,2,87,1800mb,noeviction,5,yes,yes,no,589,180,no,36,yes
,,,,,,,976,2,158,55,73,10484,yes,yes,yes,,,,,,1500mb,allkeys-lru,7,yes,yes,yes,402,27,no,9,no
,,,,,,,882,7,365,19,50,11666,no,yes,yes,,,,,,2100mb,volatile-lru,5,no,no,no,398,128,yes,16,no
,,,,,,,918,5,163,22,34,10335,no,yes,yes,yes,22,96,21,89,1700mb,allkeys-lfu,3,no,yes,yes,267,180,yes,17,yes
,,,,,,,843,6,199,97,75,10270,no,yes,no,yes,30,83,1,87,1500mb,volatile-lru,7,no,no,no,647,99,yes,11,no
,,,,,,,886,6,380,84,69,11501,no,no,no,,,,,,1000mb,volatile-ttl,6,yes,no,no,705,170,yes,32,no
,,,,,,,1047,5,221,87,33,8555,yes,no,no,yes,11,90,24,77,1300mb,allkeys-lru,5,yes,no,yes,438,118,no,5,yes
,,,,,,,874,5,255,56,46,11808,no,yes,no,yes,27,98,13,74,1000mb,allkeys-lfu,4,yes,yes,no,666,243,yes,35,no
,,,,,,,921,2,455,87,68,9195,yes,yes,yes,yes,20,77,18,80,1700mb,volatile-lru,6,yes,no,yes,437,119,no,17,yes
,,,,,,,1097,3,251,93,41,11326,no,yes,no,,,,,,2600mb,allkeys-lru,3,yes,yes,no,284,210,no,36,yes
,,,,,,,816,6,450,92,55,10968,yes,no,yes,yes,4,99,25,89,2400mb,volatile-lru,4,yes,no,yes,400,207,no,22,yes
,,,,,,,784,9,378,56,32,10844,yes,yes,no,,,,,,1600mb,volatile-lfu,4,no,no,no,464,242,no,1,yes
,,,,,,,872,7,343,89,76,9881,yes,no,no,yes,21,83,28,76,1800mb,volatile-ttl,5,yes,no,no,716,247,no,16,yes
,,,,,,,1051,9,131,91,71,8044,yes,yes,no,,,,,,2200mb,allkeys-random,6,yes,yes,yes,710,51,no,37,yes
,,,,,,,851,1,201,55,66,8521,no,no,no,,,,,,1600mb,noeviction,6,yes,yes,no,453,59,yes,17,no
,,,,,,,1100,5,150,34,31,10221,no,no,yes,yes,14,71,4,87,2700mb,volatile-random,4,yes,no,yes,354,147,no,32,no
,,,,,,,955,4,456,95,41,9564,no,no,no,yes,24,82,10,78,2300mb,volatile-ttl,4,no,yes,no,336,38,no,17,yes
,,,,,,,939,7,479,90,66,10357,yes,no,no,yes,12,74,11,89,2700mb,allkeys-lru,6,no,no,no,484,252,no,8,no
,,,,,,,805,4,468,54,69,9144,no,no,no,yes,26,80,25,88,1600mb,volatile-lru,3,yes,no,yes,456,114,yes,23,yes
,,,,,,,999,3,460,44,32,9823,yes,yes,no,yes,2,76,6,73,2900mb,noeviction,6,yes,no,yes,548,154,no,8,no
,,,,,,,940,9,292,71,37,11299,yes,no,no,,,,,,1500mb,allkeys-lru,5,no,yes,no,271,182,no,23,yes
,,,,,,,1017,3,322,81,68,11507,no,no,yes,,,,,,2800mb,noeviction,5,yes,yes,yes,418,231,no,3,no
,,,,,,,839,9,100,76,48,11423,yes,yes,no,yes,23,75,2,90,2700mb,volatile-lru,4,no,no,no,708,164,yes,16,yes
,,,,,,,1073,4,258,97,84,11426,yes,no,no,yes,13,99,19,73,2900mb,volatile-lfu,7,no,yes,no,648,227,yes,16,no
,,,,,,,929,5,231,89,65,11797,yes,yes,no,yes,25,96,22,84,2800mb,allkeys-lru,6,yes,no,no,329,39,yes,32,no
,,,,,,,787,9,416,15,77,11327,no,no,no,,,,,,1800mb,allkeys-lru,5,no,no,no,397,186,yes,17,yes
,,,,,,,1064,8,379,57,56,8299,no,yes,no,,,,,,2700mb,volatile-ttl,7,no,yes,no,502,28,no,22,yes
,,,,,,,1019,1,257,50,32,8980,no,yes,no,yes,8,74,30,87,2200mb,volatile-lru,5,no,no,yes,420,45,no,4,no
,,,,,,,712,7,196,92,45,10969,no,no,yes,,,,,,1300mb,volatile-lru,5,no,no,yes,397,22,no,18,no
,,,,,,,903,4,394,36,64,9726,no,no,yes,yes,8,77,5,86,2200mb,noeviction,4,no,no,yes,688,94,yes,5,no
,,,,,,,787,9,472,90,64,8579,no,yes,no,yes,25,92,24,74,2500mb,allkeys-random,7,yes,no,no,316,129,yes,35,no
,,,,,,,814,9,388,16,66,11372,yes,yes,yes,yes,3,70,2,86,1400mb,volatile-ttl,5,yes,no,no,523,28,yes,39,no
,,,,,,,813,4,142,28,84,10127,no,yes,yes,,,,,,1300mb,noeviction,3,no,yes,yes,433,34,no,17,yes
,,,,,,,804,6,180,41,42,10885,no,yes,no,,,,,,2900mb,volatile-lfu,6,no,yes,no,498,83,yes,28,yes
,,,,,,,951,2,417,79,81,9811,no,yes,no,yes,9,84,12,72,1600mb,volatile-lfu,4,yes,yes,yes,278,24,yes,4,no
,,,,,,,936,2,141,97,34,8060,no,no,yes,,,,,,2900mb,volatile-lru,7,yes,no,yes,367,256,yes,15,no
,,,,,,,932,1,274,36,57,8377,no,no,no,,,,,,2000mb,volatile-ttl,6,yes,yes,no,687,85,yes,7,yes
,,,,,,,819,3,355,44,37,11143,no,no,no,yes,12,78,2,72,2400mb,volatile-ttl,5,yes,yes,no,711,155,no,32,no
,,,,,,,846,3,351,53,72,9799,no,yes,no,yes,18,83,28,72,2600mb,allkeys-random,7,yes,yes,no,571,86,no,22,no
,,,,,,,1020,8,411,34,83,10157,yes,no,yes,yes,4,73,23,88,1200mb,volatile-lru,7,yes,yes,yes,705,206,no,39,no
,,,,,,,780,2,156,74,61,10075,yes,yes,no,,,,,,2000mb,volatile-ttl,4,yes,no,yes,348,208,no,21,no
,,,,,,,944,7,301,49,59,10739,yes,yes,yes,,,,,,1700mb,volatile-random,7,yes,yes,yes,510,23,no,1,no
,,,,,,,754,1,294,26,31,8606,yes,yes,no,yes,20,94,5,86,1000mb,allkeys-random,5,yes,yes,no,651,143,yes,29,yes
