appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
,,,,,,,865,5,305,61,60,10042,yes,no,no,,,,,,2300mb,volatile-lfu,5,no,no,yes,547,149,yes,18,no
,,,,,,,918,5,278,53,50,10571,yes,yes,yes,,,,,,2200mb,volatile-lru,5,yes,no,no,593,134,yes,20,no
,,,,,,,938,5,266,70,63,9640,no,no,yes,,,,,,2200mb,volatile-lfu,5,yes,yes,yes,452,120,no,26,yes
,,,,,,,898,6,356,57,57,10214,no,no,yes,,,,,,1300mb,volatile-random,5,yes,yes,yes,527,137,yes,25,yes
,,,,,,,869,6,289,53,51,10072,no,no,yes,yes,13,80,17,83,1400mb,allkeys-random,6,no,yes,no,524,140,no,27,no
,,,,,,,805,5,324,55,60,10389,no,yes,yes,yes,18,86,16,82,1200mb,allkeys-random,6,yes,no,no,550,138,yes,17,no
,,,,,,,843,4,374,56,69,9733,yes,no,yes,yes,9,88,14,79,1100mb,volatile-lru,5,no,yes,no,509,172,yes,20,yes
,,,,,,,851,5,327,55,59,9577,yes,yes,no,,,,,,2400mb,volatile-ttl,5,no,yes,no,463,127,no,22,no
,,,,,,,859,5,323,52,54,9850,no,no,no,yes,19,84,16,81,2100mb,volatile-lfu,5,yes,yes,no,543,144,no,25,yes
,,,,,,,934,4,266,56,60,10825,yes,no,yes,yes,12,86,11,80,1300mb,allkeys-lfu,5,no,no,yes,528,140,yes,19,yes
,,,,,,,899,4,277,51,67,10035,no,yes,no,yes,15,83,16,79,2300mb,allkeys-random,5,no,no,yes,510,134,yes,24,no
,,,,,,,972,6,278,65,56,9589,no,no,yes,,,,,,1500mb,volatile-random,5,no,yes,no,569,143,yes,19,no
,,,,,,,841,6,306,56,61,10362,no,no,yes,,,,,,2100mb,allkeys-lru,5,no,no,no,527,162,no,21,yes
,,,,,,,876,6,351,64,54,9901,yes,no,no,yes,20,84,16,80,2900mb,noeviction,5,no,no,no,482,180,no,25,yes
,,,,,,,905,4,264,55,57,9704,no,no,yes,,,,,,1600mb,volatile-random,4,yes,yes,yes,514,68,yes,24,no
,,,,,,,943,5,290,48,63,10303,no,no,yes,,,,,,1400mb,allkeys-lfu,5,no,no,no,484,166,no,18,yes
,,,,,,,936,6,265,54,55,9468,yes,yes,yes,,,,,,1200mb,allkeys-lfu,5,no,yes,yes,484,147,no,17,yes
,,,,,,,897,5,313,61,51,9772,no,yes,yes,yes,12,83,13,82,2400mb,allkeys-lru,5,no,yes,no,474,123,yes,21,yes
,,,,,,,905,6,330,74,65,10440,yes,yes,no,,,,,,2800mb,volatile-ttl,5,yes,no,yes,432,155,yes,23,no
,,,,,,,904,4,328,72,53,9233,yes,no,yes,yes,11,89,16,79,2600mb,allkeys-lfu,5,no,yes,no,512,124,yes,20,no
,,,,,,,906,6,296,55,60,10015,no,yes,yes,yes,14,86,15,76,1300mb,allkeys-random,5,yes,yes,no,573,129,no,23,no
,,,,,,,920,6,333,64,62,9831,yes,no,yes,yes,17,81,18,80,1300mb,volatile-random,5,yes,no,yes,518,134,yes,27,no
,,,,,,,888,4,326,59,59,9903,yes,yes,no,yes,17,85,17,79,1300mb,noeviction,5,no,yes,no,559,156,yes,20,yes
,,,,,,,908,4,325,59,61,10197,yes,yes,yes,,,,,,1500mb,allkeys-lru,5,no,yes,no,501,186,no,17,yes
,,,,,,,977,5,301,62,67,9637,yes,yes,yes,,,,,,1800mb,allkeys-random,5,no,yes,yes,562,133,yes,21,yes
,,,,,,,887,5,288,49,71,9922,no,no,yes,yes,18,87,14,83,2600mb,allkeys-lru,4,yes,no,no,484,130,yes,17,no
,,,,,,,906,4,323,60,53,9468,no,no,no,yes,19,89,13,80,1900mb,allkeys-lfu,5,yes,yes,yes,484,170,yes,20,no
,,,,,,,914,5,326,47,59,9758,yes,no,yes,,,,,,1100mb,noeviction,5,yes,no,yes,559,139,yes,22,no
,,,,,,,881,3,290,57,63,9933,no,yes,no,yes,11,81,15,77,2300mb,allkeys-lru,5,no,yes,yes,523,163,yes,18,no
,,,,,,,878,5,336,54,55,9966,no,yes,yes,,,,,,2800mb,noeviction,6,yes,yes,no,488,133,no,21,no
,,,,,,,902,6,286,62,62,9894,no,yes,no,yes,15,88,21,80,2700mb,allkeys-random,5,yes,no,no,490,144,yes,19,no
,,,,,,,948,4,238,61,61,10064,yes,no,no,yes,18,85,14,81,2300mb,noeviction,5,no,no,no,473,143,yes,20,yes
,,,,,,,893,6,283,51,61,10249,no,no,yes,yes,15,84,16,79,2100mb,volatile-random,4,yes,no,no,532,141,no,19,yes
,,,,,,,932,5,304,47,59,9683,yes,yes,no,,,,,,2000mb,volatile-random,5,yes,no,yes,581,154,no,22,yes
,,,,,,,893,5,305,62,62,9726,no,yes,no,yes,16,84,14,81,2100mb,noeviction,6,no,yes,no,521,126,yes,21,no
,,,,,,,949,5,337,49,61,10502,yes,no,yes,,,,,,1200mb,volatile-lru,4,no,no,no,435,153,no,19,no
,,,,,,,911,5,256,51,48,9912,yes,no,yes,,,,,,1300mb,volatile-random,6,no,no,yes,480,157,yes,22,no
,,,,,,,883,5,269,52,56,10281,yes,no,yes,yes,11,85,13,81,1100mb,volatile-ttl,5,yes,yes,no,477,142,yes,21,yes
,,,,,,,864,5,270,49,56,10396,yes,no,no,,,,,,2200mb,volatile-lru,5,yes,yes,yes,516,175,no,21,yes
,,,,,,,835,4,254,56,56,10414,no,no,yes,yes,13,84,14,80,2500mb,volatile-lru,5,yes,yes,yes,493,113,no,19,yes
,,,,,,,867,5,279,59,54,10059,yes,yes,yes,yes,18,86,12,80,1500mb,volatile-lru,5,no,no,yes,455,158,yes,21,yes
,,,,,,,927,4,277,58,54,10081,no,yes,yes,yes,14,84,17,81,2400mb,volatile-lfu,5,no,yes,no,566,115,yes,22,yes
,,,,,,,880,5,319,44,60,10092,yes,no,no,,,,,,1100mb,noeviction,5,no,no,yes,521,139,no,25,yes
,,,,,,,894,6,236,64,58,10170,yes,yes,yes,yes,18,86,13,80,1600mb,volatile-lfu,5,no,yes,yes,503,154,yes,24,no
,,,,,,,861,4,332,60,62,10136,no,no,no,yes,17,88,14,79,1200mb,volatile-lfu,5,no,yes,yes,486,127,yes,17,yes
,,,,,,,912,4,320,60,68,10306,no,no,yes,yes,16,83,13,78,1100mb,allkeys-random,5,yes,yes,yes,474,120,no,21,no
,,,,,,,910,6,356,47,68,10388,no,yes,yes,yes,16,90,19,80,2800mb,volatile-random,5,no,yes,yes,525,125,yes,17,no
,,,,,,,859,6,300,58,63,10672,no,no,yes,yes,19,83,14,78,2600mb,volatile-ttl,5,yes,yes,no,511,121,no,23,yes
,,,,,,,942,5,356,56,56,10062,yes,yes,yes,,,,,,1800mb,volatile-lfu,5,no,yes,no,537,139,no,21,no
,,,,,,,894,6,254,59,62,9841,yes,no,no,yes,11,86,14,80,1300mb,allkeys-lru,5,no,yes,no,568,147,yes,20,yes
,,,,,,,875,5,303,47,63,10182,yes,yes,yes,,,,,,1400mb,noeviction,5,yes,yes,yes,505,164,no,20,no
,,,,,,,899,6,249,57,61,9814,yes,no,no,,,,,,2000mb,volatile-lfu,5,yes,yes,no,482,131,yes,16,no
,,,,,,,918,5,243,60,50,10270,no,no,no,,,,,,2100mb,noeviction,6,yes,no,yes,437,140,no,15,yes
,,,,,,,929,5,322,55,50,10299,no,no,no,,,,,,1400mb,volatile-ttl,5,no,no,no,432,161,no,20,yes
,,,,,,,853,6,318,59,59,10018,yes,yes,no,,,,,,2900mb,volatile-lfu,5,yes,no,yes,465,101,no,20,no
,,,,,,,848,4,335,52,45,9959,no,no,yes,yes,16,85,11,81,1400mb,volatile-ttl,5,no,yes,yes,538,118,yes,25,no
,,,,,,,897,5,383,56,59,9609,yes,no,no,yes,14,87,15,81,1300mb,allkeys-random,4,no,yes,yes,449,150,yes,22,yes
,,,,,,,889,6,384,51,64,10044,yes,no,yes,,,,,,2800mb,allkeys-lru,5,yes,yes,no,549,145,no,18,yes
,,,,,,,896,5,305,53,58,9802,no,no,no,,,,,,1600mb,allkeys-random,5,no,no,no,512,172,no,22,no
,,,,,,,919,5,283,61,59,10087,yes,no,no,,,,,,1500mb,volatile-random,5,no,yes,yes,579,113,no,16,no
,,,,,,,871,5,316,48,61,10050,yes,no,no,yes,20,86,13,82,2500mb,volatile-ttl,5,yes,yes,yes,455,156,yes,23,yes
,,,,,,,888,4,341,62,59,9956,yes,yes,no,,,,,,1100mb,volatile-lru,5,no,yes,no,517,126,yes,13,yes
,,,,,,,901,4,317,55,59,9538,no,yes,yes,yes,19,84,18,79,2700mb,volatile-ttl,5,yes,no,yes,517,130,no,19,no
,,,,,,,932,5,271,57,62,9538,yes,yes,yes,yes,14,87,14,79,1700mb,allkeys-lfu,5,yes,no,no,595,108,no,17,yes
,,,,,,,874,4,301,47,63,10264,no,no,no,,,,,,1400mb,volatile-lfu,5,no,yes,yes,505,110,yes,24,no
,,,,,,,918,5,315,56,68,10657,yes,yes,no,,,,,,1500mb,noeviction,5,no,yes,no,450,163,yes,26,no
,,,,,,,898,5,244,56,60,9403,yes,no,yes,,,,,,1600mb,allkeys-random,5,yes,no,yes,525,140,yes,20,no
,,,,,,,899,5,252,46,58,9708,yes,yes,yes,yes,14,86,14,78,1300mb,allkeys-random,5,yes,no,yes,421,148,no,23,yes
,,,,,,,897,5,325,53,52,9905,yes,no,yes,,,,,,2500mb,allkeys-lfu,4,yes,no,no,444,154,no,20,no
,,,,,,,919,5,330,62,58,9675,no,yes,no,yes,15,83,16,80,2200mb,allkeys-lfu,5,yes,no,no,491,155,yes,18,yes
,,,,,,,875,4,309,58,64,9664,yes,yes,no,yes,14,83,16,76,2900mb,noeviction,5,yes,yes,no,462,136,no,19,yes
,,,,,,,928,4,355,44,71,10196,yes,no,yes,yes,21,85,17,80,2600mb,allkeys-random,4,no,no,no,482,93,no,17,no
,,,,,,,877,4,279,55,57,10226,no,no,no,,,,,,2400mb,noeviction,5,yes,no,yes,422,155,no,20,no
,,,,,,,850,6,271,55,46,9784,no,yes,no,yes,19,83,13,81,1800mb,volatile-random,6,no,yes,no,545,128,yes,20,yes
,,,,,,,879,4,315,62,59,9271,no,yes,yes,,,,,,1400mb,allkeys-random,5,yes,yes,yes,492,143,yes,20,yes
,,,,,,,978,5,301,59,68,10035,yes,yes,no,yes,19,84,13,79,2200mb,noeviction,5,yes,yes,no,545,132,no,26,yes
,,,,,,,893,5,321,42,61,10174,no,yes,yes,yes,15,86,15,81,2000mb,volatile-lfu,5,no,no,no,458,125,no,21,no
,,,,,,,904,6,277,58,63,9708,yes,no,yes,yes,18,89,18,80,1700mb,volatile-random,5,no,yes,no,461,133,yes,22,no
,,,,,,,963,5,348,46,64,10631,yes,no,no,,,,,,1600mb,allkeys-random,5,no,no,yes,526,170,no,19,no
,,,,,,,893,4,337,54,68,10273,yes,no,yes,yes,16,85,17,81,1600mb,allkeys-lfu,5,yes,yes,yes,580,141,yes,23,yes
,,,,,,,883,5,257,47,58,9807,yes,yes,no,yes,20,79,18,79,2400mb,allkeys-lru,5,no,yes,yes,479,159,yes,20,yes
,,,,,,,847,5,341,58,59,9765,no,no,yes,yes,16,83,17,78,2200mb,volatile-lru,6,yes,yes,yes,574,166,yes,22,yes
,,,,,,,912,4,313,49,61,9784,no,no,no,,,,,,1700mb,allkeys-lru,4,yes,yes,no,502,130,no,23,yes
,,,,,,,923,4,261,54,51,10628,yes,yes,yes,,,,,,2300mb,allkeys-random,4,no,no,no,376,146,yes,16,no
,,,,,,,878,5,287,53,66,9682,no,yes,yes,yes,17,84,13,77,1100mb,allkeys-lfu,5,no,no,no,519,159,yes,23,no
,,,,,,,897,5,295,64,57,9830,yes,yes,no,yes,12,83,18,80,1000mb,volatile-ttl,5,yes,yes,no,433,158,yes,23,no
,,,,,,,924,5,254,58,62,10332,yes,yes,no,yes,19,87,14,76,1000mb,noeviction,4,yes,no,yes,421,120,no,20,no
,,,,,,,934,4,310,54,70,10357,yes,no,no,yes,17,85,14,80,2600mb,volatile-ttl,5,yes,no,no,505,111,yes,19,yes
,,,,,,,905,5,366,54,58,9899,no,no,no,yes,13,86,17,78,1600mb,allkeys-lru,6,yes,yes,yes,516,120,yes,22,no
,,,,,,,875,6,271,62,67,9641,no,yes,no,yes,13,82,19,78,2300mb,volatile-lru,5,yes,yes,no,442,116,yes,18,yes
,,,,,,,912,5,201,52,56,9610,yes,yes,yes,yes,13,81,15,78,2100mb,allkeys-lru,6,no,yes,yes,484,158,yes,24,no
,,,,,,,943,5,325,51,63,9752,no,no,no,yes,14,85,15,84,2100mb,allkeys-random,5,yes,no,no,470,171,yes,27,no
,,,,,,,899,5,311,60,61,10297,yes,no,yes,yes,16,84,16,82,2800mb,noeviction,5,no,yes,no,501,133,no,30,no
,,,,,,,945,6,239,39,64,9478,yes,no,yes,yes,15,85,16,79,1700mb,allkeys-random,5,no,no,yes,447,156,no,18,yes
,,,,,,,889,5,309,55,68,9703,no,yes,no,,,,,,1600mb,allkeys-lfu,4,yes,yes,yes,478,141,yes,26,yes
,,,,,,,863,5,281,57,62,10100,yes,yes,no,,,,,,2100mb,volatile-random,5,yes,yes,no,510,102,yes,20,no
,,,,,,,896,7,361,61,54,9793,no,no,yes,yes,15,83,16,81,1800mb,noeviction,5,yes,no,no,481,121,no,18,yes
,,,,,,,867,6,359,50,61,10365,no,no,no,yes,14,79,11,80,1800mb,volatile-ttl,5,no,no,yes,545,118,yes,20,no
,,,,,,,833,5,308,57,72,10019,no,yes,yes,yes,16,85,13,80,2500mb,allkeys-lru,4,no,no,yes,541,131,yes,12,no
,,,,,,,925,5,292,52,66,9876,yes,no,yes,,,,,,2000mb,noeviction,6,yes,no,yes,459,131,no,22,yes
,,,,,,,885,5,309,59,63,9893,yes,no,yes,,,,,,2100mb,volatile-lru,5,yes,yes,yes,461,146,yes,18,yes
,,,,,,,864,5,309,61,53,9671,no,no,no,yes,18,87,17,81,2100mb,allkeys-random,5,no,yes,no,498,172,yes,23,yes
,,,,,,,880,5,326,53,58,9934,no,no,yes,,,,,,2500mb,allkeys-random,5,no,yes,yes,468,107,no,19,yes
,,,,,,,891,5,249,48,55,10146,yes,yes,no,,,,,,2300mb,allkeys-lru,5,no,yes,no,541,140,no,23,no
,,,,,,,866,4,313,50,64,9676,no,no,yes,yes,15,85,18,81,2300mb,volatile-random,5,no,yes,no,537,105,no,20,no
,,,,,,,861,5,301,58,54,9926,no,no,yes,,,,,,1400mb,allkeys-lru,5,no,no,no,491,112,no,23,yes
,,,,,,,917,4,361,60,56,10235,no,no,no,yes,12,86,15,79,1900mb,volatile-lfu,5,no,yes,yes,522,136,no,18,yes
,,,,,,,867,4,262,47,55,9735,no,no,yes,,,,,,1300mb,volatile-random,5,yes,yes,yes,513,154,yes,21,no
,,,,,,,933,5,279,54,63,9983,no,yes,yes,yes,15,87,12,78,2900mb,allkeys-random,5,yes,no,yes,458,164,no,17,yes
,,,,,,,930,5,315,45,65,9885,no,yes,yes,yes,15,80,15,81,1500mb,allkeys-lfu,5,no,no,yes,506,139,yes,19,no
,,,,,,,910,5,315,58,60,9937,no,no,no,yes,15,85,17,81,2600mb,volatile-lru,5,yes,yes,no,540,124,no,16,yes
,,,,,,,936,5,208,65,64,9770,no,no,yes,,,,,,1300mb,allkeys-random,5,no,no,yes,528,175,yes,20,yes
,,,,,,,922,5,284,64,62,9594,yes,no,yes,yes,10,87,14,83,1100mb,noeviction,5,no,yes,yes,492,119,yes,19,no
,,,,,,,925,4,275,52,69,9786,yes,no,no,yes,16,83,17,80,2100mb,allkeys-random,5,no,yes,no,466,124,no,16,no
,,,,,,,877,4,297,71,61,9963,no,yes,yes,,,,,,1700mb,volatile-random,5,yes,no,no,473,150,yes,24,no
,,,,,,,915,5,278,46,62,9880,no,no,yes,,,,,,2800mb,allkeys-random,5,no,no,no,500,130,yes,20,no
,,,,,,,870,4,337,52,60,9603,no,yes,no,yes,14,85,16,78,1500mb,allkeys-random,5,no,yes,yes,568,170,no,21,no
,,,,,,,959,4,267,59,59,9984,yes,yes,yes,,,,,,2400mb,volatile-lfu,5,no,yes,yes,540,127,no,20,yes
,,,,,,,845,5,302,75,59,10195,no,no,yes,,,,,,2800mb,allkeys-lru,5,no,no,yes,519,166,yes,18,yes
,,,,,,,867,4,267,51,53,9800,yes,yes,no,,,,,,2000mb,allkeys-random,5,no,yes,no,476,116,yes,21,yes
,,,,,,,932,6,289,42,54,10106,yes,yes,no,yes,14,83,14,80,2400mb,allkeys-lru,5,no,yes,no,547,125,no,25,no
,,,,,,,879,6,278,49,65,10029,yes,no,yes,yes,16,88,15,80,2300mb,volatile-lru,5,no,yes,no,499,141,no,21,no
,,,,,,,858,5,238,58,64,10207,yes,no,no,yes,19,82,11,81,2500mb,allkeys-lfu,5,yes,yes,yes,505,130,no,13,yes
,,,,,,,893,4,303,60,59,9704,no,no,no,,,,,,2400mb,volatile-ttl,5,yes,no,no,539,91,yes,20,no
,,,,,,,956,5,296,58,65,9736,yes,no,no,,,,,,2300mb,allkeys-lfu,5,no,yes,yes,472,132,no,18,no
,,,,,,,971,4,353,48,59,10073,no,yes,yes,yes,13,86,15,78,1100mb,volatile-lru,5,yes,yes,yes,479,172,no,19,no
,,,,,,,848,4,346,63,57,9463,yes,yes,no,yes,15,85,13,82,2900mb,volatile-ttl,4,yes,yes,no,490,148,no,20,no
,,,,,,,878,5,374,53,61,10093,yes,no,yes,yes,14,80,16,79,1300mb,noeviction,5,yes,no,no,539,133,no,18,no
,,,,,,,977,4,348,44,58,9689,no,no,no,,,,,,2900mb,allkeys-random,5,no,no,yes,534,151,no,20,yes
,,,,,,,884,2,306,59,64,10492,yes,no,yes,,,,,,2100mb,allkeys-random,5,no,no,yes,466,135,yes,15,yes
,,,,,,,890,5,271,58,57,10000,no,no,no,yes,16,81,17,81,2200mb,volatile-lfu,5,no,no,yes,520,169,no,19,no
,,,,,,,903,4,290,48,65,9787,no,yes,yes,,,,,,1300mb,volatile-lfu,5,no,no,no,505,156,yes,20,no
,,,,,,,861,5,346,51,62,9796,no,no,no,yes,18,83,13,83,2600mb,volatile-random,5,yes,yes,no,553,167,no,18,no
,,,,,,,915,4,334,57,57,9898,yes,yes,yes,,,,,,1500mb,noeviction,5,yes,no,yes,464,151,yes,22,yes
,,,,,,,877,4,253,70,48,9647,no,no,yes,,,,,,1200mb,allkeys-random,5,yes,yes,no,492,146,yes,23,yes
,,,,,,,958,6,244,67,60,10043,no,no,yes,,,,,,1200mb,volatile-lru,5,yes,yes,yes,529,156,no,20,yes
,,,,,,,949,4,255,45,66,10435,no,yes,no,,,,,,2200mb,noeviction,5,no,no,yes,455,140,yes,18,yes
,,,,,,,951,5,296,61,65,9648,yes,no,no,,,,,,1600mb,allkeys-random,5,no,no,yes,413,127,yes,18,yes
,,,,,,,897,6,320,39,64,10553,yes,no,no,,,,,,2800mb,volatile-lru,5,yes,yes,yes,449,125,yes,19,no
,,,,,,,830,5,306,60,59,10102,yes,no,yes,,,,,,1700mb,volatile-lru,5,no,no,yes,531,155,no,19,yes
,,,,,,,920,5,320,54,64,9574,no,no,no,,,,,,1700mb,volatile-ttl,5,no,yes,no,528,110,no,21,no
,,,,,,,867,6,349,44,59,9992,yes,yes,yes,yes,14,82,12,79,2700mb,volatile-ttl,5,yes,yes,no,505,136,no,22,no
,,,,,,,906,5,313,50,61,9393,yes,no,yes,yes,16,79,16,78,2100mb,noeviction,5,no,yes,no,489,154,yes,20,yes
,,,,,,,957,5,316,55,66,9534,yes,no,no,,,,,,1900mb,allkeys-lfu,5,yes,yes,no,495,103,no,20,yes
,,,,,,,877,4,288,51,60,9938,yes,no,yes,yes,15,89,14,79,1900mb,volatile-ttl,5,yes,no,no,488,128,yes,20,no
,,,,,,,870,4,349,58,57,9734,no,no,no,,,,,,1800mb,volatile-random,5,no,yes,yes,491,159,no,24,no
,,,,,,,875,5,355,59,60,10124,no,no,no,yes,19,84,17,82,2000mb,allkeys-lfu,5,no,yes,no,428,125,no,17,yes
,,,,,,,898,5,327,57,59,9514,yes,no,yes,,,,,,1000mb,volatile-lru,5,yes,yes,yes,533,123,no,24,no
,,,,,,,898,6,321,65,66,9568,no,no,no,,,,,,1900mb,allkeys-lfu,5,no,yes,no,500,128,yes,25,yes
,,,,,,,906,5,271,50,74,9896,no,no,no,,,,,,2400mb,noeviction,5,yes,no,yes,564,145,no,18,no
,,,,,,,884,5,324,48,59,10169,yes,yes,no,,,,,,2100mb,noeviction,6,yes,no,no,506,176,no,19,yes
,,,,,,,946,5,314,55,63,10380,yes,yes,no,yes,14,87,17,77,2000mb,volatile-ttl,5,no,yes,yes,476,133,yes,16,yes
,,,,,,,902,5,337,42,60,10549,no,yes,yes,yes,17,82,15,82,2800mb,noeviction,5,no,no,yes,523,144,yes,19,yes
,,,,,,,792,5,270,61,63,9887,yes,no,yes,,,,,,2200mb,volatile-lfu,5,no,no,yes,503,174,yes,19,no
,,,,,,,948,6,369,58,61,9926,yes,yes,yes,,,,,,1900mb,volatile-lfu,4,yes,yes,no,513,140,no,20,no
,,,,,,,878,5,287,63,60,9897,no,no,yes,yes,13,86,21,81,1400mb,volatile-lru,5,no,no,no,498,96,no,24,yes
,,,,,,,926,5,305,52,70,9904,no,no,no,,,,,,2600mb,volatile-lfu,5,no,no,yes,523,182,yes,23,yes
,,,,,,,960,5,279,67,65,9962,yes,yes,no,,,,,,2400mb,volatile-lru,5,no,no,yes,530,120,no,18,no
,,,,,,,884,4,362,47,56,9736,no,yes,yes,,,,,,2700mb,volatile-ttl,5,yes,yes,yes,522,149,yes,16,no
,,,,,,,862,5,227,60,55,9731,yes,yes,no,,,,,,2000mb,volatile-ttl,5,no,no,yes,464,139,no,18,yes
,,,,,,,886,4,238,59,65,9544,yes,no,no,,,,,,1600mb,volatile-random,4,yes,yes,yes,466,127,no,22,yes
,,,,,,,886,5,354,69,60,9917,yes,no,yes,,,,,,1300mb,volatile-random,5,no,no,no,413,169,yes,16,no
,,,,,,,950,6,334,47,66,9384,no,yes,yes,yes,14,82,19,80,1900mb,volatile-ttl,6,no,no,yes,482,128,yes,27,yes
,,,,,,,893,5,317,54,60,9945,no,yes,no,yes,11,89,18,81,1200mb,allkeys-random,5,yes,no,no,461,110,no,15,no
,,,,,,,892,5,328,64,64,10367,no,yes,no,,,,,,1700mb,allkeys-lru,5,no,yes,yes,477,143,yes,18,no
,,,,,,,936,4,310,49,63,9493,yes,no,yes,yes,17,87,16,81,2900mb,volatile-random,5,yes,no,no,435,145,yes,24,yes
,,,,,,,949,5,324,50,49,9824,no,no,yes,,,,,,2800mb,volatile-random,5,yes,yes,yes,455,118,no,23,yes
,,,,,,,939,5,340,55,65,10389,no,no,yes,yes,15,82,18,80,2100mb,allkeys-random,5,no,no,yes,531,105,yes,16,no
,,,,,,,869,5,306,53,68,9988,yes,no,yes,yes,15,84,16,80,2700mb,noeviction,5,yes,no,no,486,134,yes,21,no
,,,,,,,874,4,403,44,71,9977,yes,no,yes,,,,,,1700mb,allkeys-random,5,no,no,yes,581,85,yes,11,yes
,,,,,,,882,5,263,52,60,9851,yes,no,no,,,,,,1700mb,allkeys-lfu,5,no,no,no,483,118,yes,25,no
,,,,,,,823,6,317,56,55,10343,no,no,no,,,,,,2400mb,volatile-lfu,5,yes,yes,no,507,136,no,21,no
,,,,,,,859,6,389,57,67,10141,no,no,no,yes,13,84,15,79,1200mb,allkeys-random,5,no,yes,no,468,122,yes,22,yes
,,,,,,,863,5,285,43,60,10220,yes,yes,no,,,,,,2400mb,noeviction,5,yes,no,no,459,114,no,24,no
,,,,,,,850,5,259,51,58,9996,yes,yes,yes,yes,15,83,12,79,2900mb,allkeys-lfu,5,no,yes,yes,463,112,no,20,yes
,,,,,,,895,6,272,47,61,9395,yes,yes,yes,,,,,,1800mb,noeviction,5,yes,no,no,529,157,no,18,no
,,,,,,,877,5,263,51,49,9373,yes,yes,no,yes,17,84,12,79,2800mb,volatile-random,5,no,yes,yes,484,114,yes,21,no
,,,,,,,888,5,273,66,63,10120,no,no,yes,,,,,,2700mb,volatile-ttl,5,no,yes,yes,522,160,yes,22,no
,,,,,,,871,7,338,54,60,9911,no,yes,no,,,,,,1400mb,noeviction,5,no,no,no,521,154,yes,21,no
,,,,,,,889,7,301,47,53,9637,no,yes,no,yes,14,81,16,78,1800mb,volatile-ttl,5,no,no,yes,448,177,yes,27,no
,,,,,,,893,6,296,44,58,9501,yes,yes,no,yes,13,83,13,77,1300mb,allkeys-random,5,no,no,yes,520,167,yes,18,yes
,,,,,,,927,5,287,47,54,9903,no,no,no,yes,18,84,17,79,2300mb,volatile-lru,5,no,yes,yes,549,136,no,24,no
,,,,,,,881,6,339,51,55,9574,yes,no,yes,,,,,,1900mb,allkeys-random,5,yes,yes,no,531,157,yes,22,yes
,,,,,,,945,5,304,42,57,10721,yes,yes,no,,,,,,1600mb,allkeys-random,5,yes,yes,no,476,124,yes,23,yes
,,,,,,,973,6,326,61,55,9487,no,no,no,yes,12,87,13,79,2100mb,volatile-ttl,5,yes,no,yes,474,138,no,24,no
,,,,,,,907,5,283,58,55,9903,yes,yes,no,yes,14,85,15,81,1100mb,volatile-random,5,no,no,yes,514,148,yes,23,no
,,,,,,,964,5,289,68,61,9738,no,yes,no,yes,16,82,15,83,1700mb,volatile-lru,5,yes,no,yes,442,140,yes,28,no
,,,,,,,870,5,313,47,60,10277,yes,no,no,yes,16,85,15,80,1900mb,allkeys-lfu,5,no,yes,no,485,172,no,19,no
,,,,,,,847,4,305,46,63,10018,yes,no,no,,,,,,2600mb,volatile-lru,5,no,no,yes,516,121,yes,19,no
,,,,,,,934,4,306,46,72,10279,yes,no,yes,yes,14,84,11,79,2500mb,volatile-ttl,5,yes,yes,yes,494,119,yes,18,no
,,,,,,,872,5,314,43,58,10076,no,no,no,yes,15,84,16,81,2800mb,allkeys-random,5,no,no,no,475,142,no,22,no
,,,,,,,890,3,307,68,60,10166,no,no,no,yes,15,83,21,83,2800mb,volatile-ttl,5,no,no,no,511,140,yes,20,no
,,,,,,,928,5,229,73,57,9455,no,yes,yes,,,,,,2200mb,volatile-random,4,yes,yes,yes,522,157,yes,20,no
,,,,,,,917,5,312,62,62,9828,yes,no,yes,yes,16,83,19,82,1500mb,volatile-lfu,4,yes,no,no,513,120,no,20,yes
,,,,,,,947,5,310,54,66,9793,no,no,no,,,,,,1800mb,volatile-random,5,no,yes,no,552,97,no,25,yes
,,,,,,,866,5,295,75,49,10393,yes,no,yes,yes,16,83,16,81,2200mb,volatile-lfu,5,no,yes,no,450,118,no,17,no
,,,,,,,885,5,326,49,64,9891,yes,yes,yes,yes,12,87,15,82,1000mb,volatile-lfu,5,no,no,no,515,163,no,25,no
,,,,,,,887,5,271,57,60,9455,yes,no,yes,yes,16,85,14,78,2900mb,volatile-random,5,yes,yes,no,469,151,yes,21,yes
,,,,,,,879,5,282,66,60,10271,no,yes,yes,,,,,,1600mb,volatile-random,5,no,yes,yes,564,133,no,17,yes
,,,,,,,882,6,329,68,64,10297,no,yes,no,yes,18,87,19,79,1100mb,volatile-lru,5,yes,yes,no,482,102,yes,27,no
