appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
,,,,,,,973,9,396,74,38,8760,yes,yes,no,,,,,,1400mb,noeviction,3,yes,no,no,421,211,yes,32,no
,,,,,,,735,8,448,76,85,8773,yes,yes,no,yes,29,84,14,75,1300mb,allkeys-lfu,6,yes,no,no,325,197,no,21,yes
,,,,,,,850,2,335,33,57,8070,yes,yes,yes,,,,,,2800mb,volatile-ttl,5,yes,yes,no,414,80,no,8,no
,,,,,,,709,6,390,52,45,10343,no,no,no,,,,,,1800mb,volatile-random,7,yes,yes,yes,555,153,no,34,no
,,,,,,,1077,5,139,37,90,10260,yes,yes,yes,,,,,,2500mb,volatile-ttl,5,no,yes,no,537,28,yes,20,yes
,,,,,,,986,5,117,49,59,10842,yes,no,yes,yes,30,73,19,85,1900mb,allkeys-lfu,4,yes,no,yes,492,115,yes,30,yes
,,,,,,,1024,4,331,49,64,8045,yes,no,yes,,,,,,1100mb,allkeys-random,5,no,no,no,418,214,no,30,yes
,,,,,,,735,8,176,21,66,10433,yes,yes,no,yes,19,86,6,82,2300mb,volatile-lru,7,no,yes,yes,357,202,yes,12,yes
,,,,,,,863,3,458,21,33,9481,yes,yes,yes,,,,,,1300mb,allkeys-random,5,yes,no,yes,368,128,no,9,yes
,,,,,,,916,3,130,12,44,11421,yes,yes,no,,,,,,2200mb,allkeys-lru,3,no,yes,no,489,148,no,34,yes
,,,,,,,1055,6,427,27,36,10315,no,yes,yes,yes,20,91,26,73,2200mb,volatile-lru,3,yes,no,no,587,110,no,4,yes
,,,,,,,792,9,287,52,72,11045,yes,no,no,yes,19,76,18,82,2600mb,volatile-lru,4,yes,yes,yes,645,144,no,7,yes
,,,,,,,1027,7,465,20,38,11650,no,yes,yes,,,,,,2800mb,noeviction,3,no,no,yes,421,30,yes,10,no
,,,,,,,798,6,414,52,40,8257,yes,yes,no,yes,25,74,23,84,2200mb,volatile-random,3,yes,no,no,354,23,no,19,yes
,,,,,,,1062,3,487,67,43,9433,no,no,yes,yes,16,95,23,90,1200mb,volatile-random,7,no,no,no,316,74,no,2,yes
,,,,,,,814,3,189,72,69,9477,yes,no,yes,yes,9,100,5,73,2100mb,volatile-lfu,7,yes,yes,yes,543,80,yes,14,yes
,,,,,,,979,7,290,16,37,10557,yes,yes,yes,yes,25,99,23,85,1700mb,allkeys-random,3,no,yes,no,544,109,yes,2,no
,,,,,,,804,7,295,51,52,9975,no,yes,no,yes,26,78,9,73,2200mb,volatile-lru,4,no,yes,no,275,114,no,5,yes
,,,,,,,700,1,327,86,53,8284,no,no,yes,,,,,,2300mb,allkeys-lru,7,no,yes,yes,512,247,yes,16,no
,,,,,,,1091,8,222,63,40,10495,no,no,yes,,,,,,2300mb,allkeys-lfu,4,no,no,no,689,124,no,2,yes
,,,,,,,817,6,311,97,36,8898,no,yes,yes,,,,,,1100mb,volatile-lru,6,yes,yes,yes,613,231,yes,20,yes
,,,,,,,781,4,441,38,44,10563,yes,yes,no,,,,,,1300mb,noeviction,3,no,yes,yes,490,196,no,1,no
,,,,,,,789,3,429,24,62,8843,no,yes,yes,yes,10,72,16,71,2200mb,allkeys-random,7,no,no,no,585,116,yes,12,yes
,,,,,,,1089,5,489,76,41,9593,yes,yes,yes,,,,,,2600mb,volatile-random,6,no,yes,yes,593,112,yes,38,no
,,,,,,,1074,4,391,96,44,11489,no,yes,yes,,,,,,1300mb,noeviction,3,yes,yes,yes,608,187,yes,36,no
,,,,,,,748,7,201,44,73,8439,yes,yes,yes,,,,,,1100mb,volatile-lru,4,yes,yes,yes,266,89,no,5,yes
,,,,,,,945,9,276,73,43,10295,yes,no,yes,yes,2,74,24,87,1700mb,volatile-ttl,7,yes,yes,yes,393,155,yes,34,yes
,,,,,,,1010,7,369,76,75,10200,no,yes,no,yes,12,85,27,81,2100mb,volatile-random,3,yes,no,no,530,138,yes,22,no
,,,,,,,975,6,220,55,32,8649,no,yes,yes,yes,21,97,30,90,1000mb,volatile-ttl,7,no,yes,yes,558,214,yes,20,yes
,,,,,,,873,8,166,93,85,8187,yes,no,no,,,,,,1200mb,allkeys-random,4,no,yes,yes,321,253,no,27,yes
,,,,,,,963,2,201,21,41,11061,yes,no,yes,,,,,,2300mb,volatile-random,5,no,no,no,639,69,no,7,no
,,,,,,,980,8,463,12,89,9268,no,no,yes,,,,,,1300mb,allkeys-random,6,yes,yes,no,364,65,yes,11,yes
,,,,,,,890,9,235,75,50,9484,no,yes,no,yes,15,91,16,85,1000mb,volatile-random,7,no,no,yes,500,37,yes,33,no
,,,,,,,743,1,195,26,69,10853,yes,yes,yes,yes,6,71,23,75,2000mb,volatile-random,5,no,yes,no,606,145,yes,10,yes
,,,,,,,816,7,437,67,60,11905,no,no,yes,,,,,,2500mb,volatile-ttl,3,yes,no,yes,718,128,no,7,no
,,,,,,,1045,5,171,64,44,11854,yes,yes,no,,,,,,2900mb,allkeys-random,7,no,yes,no,529,229,no,4,no
,,,,,,,1086,2,420,42,31,10262,yes,no,no,yes,14,92,18,72,1900mb,allkeys-lru,4,yes,no,yes,562,25,no,3,no
,,,,,,,994,4,272,18,33,11113,no,yes,no,,,,,,1600mb,volatile-random,4,yes,yes,yes,549,107,no,14,yes
,,,,,,,1036,8,433,54,41,11680,yes,yes,yes,yes,16,94,2,87,1800mb,volatile-random,7,no,yes,no,276,107,no,39,no
,,,,,,,875,7,135,89,36,9775,no,no,yes,,,,,,2800mb,volatile-lru,4,yes,no,yes,578,247,yes,35,yes
,,,,,,,1080,7,491,56,44,11089,yes,yes,yes,,,,,,1600mb,noeviction,3,yes,no,yes,639,63,no,34,no
,,,,,,,792,3,178,92,65,9158,no,yes,yes,,,,,,1100mb,volatile-random,6,no,yes,no,706,118,no,27,yes
,,,,,,,1021,6,364,60,44,8156,no,yes,yes,yes,21,77,10,82,2400mb,allkeys-random,3,no,yes,yes,433,169,no,26,no
,,,,,,,1096,8,453,73,59,8558,yes,no,no,,,,,,2500mb,volatile-lfu,5,yes,yes,no,501,24,no,9,no
,,,,,,,885,2,160,92,50,10936,no,no,yes,yes,23,85,5,75,1800mb,volatile-ttl,6,no,yes,yes,678,40,yes,6,yes
,,,,,,,779,8,132,74,37,11405,yes,no,yes,yes,19,80,14,82,2800mb,noeviction,7,no,no,no,566,99,no,34,yes
,,,,,,,1019,5,238,26,31,10849,no,no,no,,,,,,2400mb,allkeys-lfu,5,no,yes,yes,497,239,yes,7,no
,,,,,,,937,1,120,15,44,8752,yes,no,yes,,,,,,1600mb,volatile-random,3,no,no,yes,694,114,no,24,yes
,,,,,,,1043,4,364,89,36,11809,no,yes,no,,,,,,2300mb,noeviction,7,yes,yes,yes,571,17,no,33,no
,,,,,,,902,7,463,52,85,10810,no,no,yes,yes,15,71,4,81,1700mb,volatile-lru,3,no,no,no,671,128,yes,11,no
,,,,,,,858,1,251,60,62,9039,no,no,yes,,,,,,1100mb,volatile-ttl,6,no,no,no,427,163,no,5,no
,,,,,,,991,4,211,50,46,10957,yes,yes,yes,,,,,,1100mb,allkeys-lru,3,no,no,no,531,153,yes,11,yes
,,,,,,,988,6,275,31,42,9378,yes,no,no,yes,7,85,4,80,1800mb,noeviction,6,yes,no,yes,284,24,yes,39,yes
,,,,,,,848,5,245,86,65,10583,yes,no,no,yes,13,85,26,72,1700mb,allkeys-lfu,5,yes,no,no,690,207,yes,15,yes
,,,,,,,883,8,327,81,39,8541,yes,yes,yes,yes,23,90,3,76,1100mb,volatile-ttl,4,no,no,yes,698,30,no,5,yes
,,,,,,,1015,3,484,72,36,9951,yes,no,no,,,,,,1700mb,allkeys-lru,5,no,yes,yes,681,91,no,7,yes
,,,,,,,740,6,375,64,38,9315,yes,no,yes,,,,,,1800mb,noeviction,3,no,no,no,541,172,yes,25,no
,,,,,,,991,2,447,30,54,9945,yes,no,yes,,,,,,2900mb,allkeys-lfu,4,yes,yes,no,722,137,yes,17,no
,,,,,,,882,2,466,17,70,9426,yes,no,no,yes,25,96,10,90,2800mb,noeviction,4,yes,no,yes,728,89,yes,28,no
,,,,,,,790,2,219,17,90,9908,yes,yes,yes,,,,,,1400mb,allkeys-lfu,5,yes,yes,no,319,68,no,18,no
,,,,,,,899,7,189,96,56,8644,no,no,yes,yes,5,84,25,74,2900mb,allkeys-random,4,yes,no,yes,741,249,no,4,no
,,,,,,,836,3,185,76,49,8432,yes,yes,no,yes,8,84,2,79,1100mb,volatile-ttl,7,no,yes,yes,415,64,yes,22,no
,,,,,,,808,9,183,87,42,11320,no,yes,yes,,,,,,1600mb,volatile-lfu,4,no,no,yes,484,77,no,29,yes
,,,,,,,784,3,216,43,57,10983,yes,no,yes,yes,5,79,27,89,1400mb,volatile-lru,6,yes,no,no,591,249,yes,38,no
,,,,,,,795,2,141,66,49,9419,yes,no,yes,,,,,,2200mb,allkeys-lru,4,no,yes,yes,618,197,no,39,no
,,,,,,,1006,8,191,49,51,8371,no,yes,yes,,,,,,1800mb,volatile-lru,5,yes,no,yes,436,172,no,10,no
,,,,,,,799,7,242,67,53,11487,yes,no,no,yes,17,83,13,73,1300mb,allkeys-lru,5,no,no,no,482,73,yes,40,yes
,,,,,,,806,3,111,73,59,11047,yes,no,yes,yes,15,84,9,78,2100mb,allkeys-lru,3,yes,no,yes,422,97,no,25,no
,,,,,,,954,6,483,21,88,8130,no,no,yes,yes,8,82,8,78,2200mb,noeviction,6,yes,yes,no,443,97,no,7,yes
,,,,,,,916,4,466,33,64,9173,yes,no,no,yes,18,88,19,77,2000mb,allkeys-lru,5,no,no,yes,362,34,yes,7,no
,,,,,,,954,8,495,56,45,10070,no,yes,yes,yes,17,91,3,83,2600mb,volatile-random,7,no,no,no,742,103,yes,14,yes
,,,,,,,802,9,392,69,34,10557,no,no,no,,,,,,2800mb,volatile-lru,3,yes,no,no,585,213,yes,21,yes
,,,,,,,978,2,268,38,50,9709,yes,yes,no,,,,,,1100mb,volatile-lru,7,no,yes,no,651,19,yes,26,yes
,,,,,,,872,5,412,50,37,8327,yes,no,yes,yes,19,99,22,81,2300mb,allkeys-lru,3,yes,no,no,297,152,yes,14,no
,,,,,,,922,6,200,49,30,11096,no,no,no,,,,,,1800mb,volatile-lfu,7,no,no,yes,682,247,no,28,yes
,,,,,,,795,5,261,92,48,11973,no,no,yes,yes,16,78,28,74,2900mb,allkeys-lfu,5,no,no,no,475,203,no,4,yes
,,,,,,,701,5,129,81,45,11511,no,no,yes,,,,,,1000mb,volatile-lru,7,no,yes,no,269,166,no,21,yes
,,,,,,,806,1,459,61,71,11273,yes,yes,yes,,,,,,2100mb,allkeys-lru,7,no,no,no,297,115,yes,25,no
,,,,,,,842,6,240,33,58,10281,no,no,no,yes,23,85,7,90,2300mb,volatile-lfu,3,no,no,no,377,89,yes,12,yes
,,,,,,,946,9,382,18,37,11540,yes,yes,yes,yes,20,92,19,75,2900mb,volatile-random,6,no,yes,no,401,144,no,17,no
,,,,,,,925,4,224,78,37,9845,no,no,no,,,,,,1000mb,volatile-lfu,6,no,no,no,504,122,no,37,yes
,,,,,,,838,9,364,46,85,10619,no,no,no,,,,,,2900mb,volatile-lru,6,no,no,yes,308,137,yes,6,no
,,,,,,,700,3,234,34,88,8029,yes,no,no,,,,,,1300mb,volatile-random,3,no,yes,no,422,212,yes,30,no
,,,,,,,970,8,376,19,75,9298,no,no,no,yes,7,83,2,80,2100mb,allkeys-lru,6,yes,no,yes,487,186,no,9,yes
,,,,,,,854,2,366,58,69,8505,yes,yes,yes,,,,,,1900mb,volatile-random,5,yes,no,yes,612,93,no,24,no
,,,,,,,1023,1,409,93,70,11912,yes,yes,yes,,,,,,2100mb,volatile-lru,5,no,no,yes,319,22,no,11,no
,,,,,,,1077,9,112,10,39,8508,no,yes,no,,,,,,1900mb,noeviction,3,yes,yes,no,733,179,yes,40,no
,,,,,,,1085,9,181,26,40,10645,yes,yes,yes,yes,23,96,29,83,1100mb,volatile-lru,3,yes,yes,no,675,44,yes,16,no
,,,,,,,781,4,427,96,39,9025,no,yes,yes,yes,18,88,6,77,2700mb,allkeys-lru,3,yes,yes,yes,455,18,no,4,no
,,,,,,,880,6,324,11,86,8083,yes,yes,no,yes,14,88,26,71,2300mb,volatile-ttl,5,yes,yes,no,612,43,yes,7,no
,,,,,,,931,2,139,72,30,11861,no,no,no,,,,,,1800mb,volatile-random,4,yes,no,yes,517,147,no,21,yes
,,,,,,,820,3,453,75,63,10525,no,yes,no,,,,,,2100mb,volatile-ttl,5,yes,yes,yes,666,173,no,5,yes
,,,,,,,953,3,193,40,89,10506,no,yes,yes,yes,16,81,7,71,1100mb,noeviction,4,no,no,yes,608,150,no,14,no
,,,,,,,870,3,175,54,36,8791,yes,yes,no,yes,25,73,12,78,2800mb,volatile-lru,4,yes,yes,no,525,146,yes,33,yes
,,,,,,,1084,7,287,20,63,10366,no,yes,yes,yes,25,75,10,72,1200mb,volatile-lfu,6,no,yes,yes,606,115,no,25,yes
,,,,,,,733,4,358,63,49,9045,no,yes,yes,,,,,,1200mb,volatile-random,4,no,no,yes,636,51,no,34,yes
,,,,,,,864,6,356,22,33,10268,yes,no,no,,,,,,1100mb,allkeys-lfu,3,yes,yes,no,271,40,no,40,no
,,,,,,,756,1,492,58,48,8472,yes,yes,yes,,,,,,2500mb,allkeys-lru,7,no,no,yes,682,234,no,39,yes
,,,,,,,731,5,141,64,82,9274,yes,yes,no,,,,,,2000mb,allkeys-lfu,4,no,yes,no,577,125,no,7,yes
,,,,,,,889,5,142,66,85,9928,yes,no,yes,,,,,,2900mb,allkeys-lfu,5,yes,yes,yes,373,194,no,5,no
,,,,,,,1021,6,430,77,74,9930,no,no,no,,,,,,1000mb,noeviction,6,yes,yes,no,282,85,yes,17,yes
,,,,,,,1034,9,149,96,40,10903,yes,no,yes,,,,,,2500mb,allkeys-lru,3,no,no,no,282,128,yes,28,no
,,,,,,,889,8,303,13,57,10181,no,yes,yes,,,,,,1500mb,allkeys-random,3,yes,no,yes,569,120,yes,12,yes
,,,,,,,1053,9,443,28,54,11726,yes,yes,yes,,,,,,1300mb,volatile-lfu,5,yes,yes,yes,689,159,no,21,yes
,,,,,,,897,8,256,76,52,11877,yes,no,yes,yes,29,92,23,78,1100mb,allkeys-random,5,no,no,no,731,231,no,12,yes
,,,,,,,1060,9,206,90,81,10871,yes,yes,yes,,,,,,2200mb,allkeys-random,7,yes,no,no,651,194,no,22,yes
,,,,,,,927,7,159,87,85,10485,no,yes,yes,,,,,,1300mb,allkeys-lfu,4,no,no,yes,615,146,no,31,yes
,,,,,,,942,7,283,65,75,9954,yes,no,no,yes,15,70,29,74,2500mb,allkeys-random,4,no,yes,yes,285,147,no,37,yes
,,,,,,,895,9,169,32,55,9870,no,no,no,,,,,,1200mb,volatile-lru,7,yes,yes,yes,352,129,yes,35,no
,,,,,,,703,8,131,38,50,11502,yes,yes,yes,yes,21,90,20,74,2900mb,allkeys-random,6,no,yes,yes,263,165,yes,22,no
,,,,,,,1080,9,146,16,62,11045,yes,no,no,yes,1,87,14,71,1100mb,volatile-lfu,7,no,no,yes,482,211,no,11,yes
,,,,,,,982,9,281,57,84,9294,no,yes,no,yes,3,100,28,71,2600mb,volatile-lfu,4,no,no,no,675,79,yes,7,no
,,,,,,,714,1,500,34,82,10022,no,no,no,yes,20,98,22,85,2300mb,volatile-lru,6,no,no,no,557,134,yes,9,no
,,,,,,,922,3,440,20,45,9798,no,yes,yes,yes,8,72,11,85,1100mb,volatile-lru,3,no,no,no,479,210,no,35,no
,,,,,,,923,9,143,100,78,11688,yes,no,yes,yes,10,96,11,72,1100mb,volatile-lfu,7,yes,no,no,278,106,no,11,yes
,,,,,,,743,6,467,31,63,10460,no,no,no,,,,,,1200mb,volatile-ttl,4,yes,no,no,404,18,no,35,no
,,,,,,,791,6,241,13,31,9951,no,no,no,yes,5,83,24,80,1300mb,allkeys-lru,7,no,no,no,710,194,yes,18,no
,,,,,,,1012,5,176,84,73,8853,no,no,yes,yes,28,90,21,86,2000mb,volatile-ttl,3,no,yes,no,384,255,no,2,no
,,,,,,,865,4,244,90,60,10226,yes,yes,yes,yes,20,99,10,89,1900mb,allkeys-random,4,no,no,yes,637,203,yes,19,no
,,,,,,,962,3,327,63,90,10786,yes,no,yes,,,,,,2800mb,volatile-lru,3,yes,no,yes,305,70,no,19,yes
,,,,,,,800,4,144,58,53,8971,no,yes,no,yes,13,78,19,78,1500mb,allkeys-lfu,4,yes,yes,yes,655,200,yes,36,no
,,,,,,,1063,9,135,80,52,10346,yes,no,no,,,,,,2100mb,allkeys-lfu,7,no,no,yes,654,197,no,15,no
,,,,,,,985,1,117,20,45,10287,no,no,yes,,,,,,2400mb,volatile-random,3,yes,yes,no,609,78,yes,30,no
,,,,,,,894,6,229,50,39,8504,yes,yes,no,,,,,,1100mb,noeviction,7,no,no,yes,400,221,no,3,yes
,,,,,,,702,3,418,30,71,8186,yes,no,yes,,,,,,2200mb,volatile-lru,5,yes,yes,yes,649,105,no,24,yes
,,,,,,,889,6,265,62,32,8751,yes,yes,no,yes,1,87,28,78,2400mb,allkeys-lfu,7,no,yes,yes,646,77,yes,32,no
,,,,,,,844,7,110,65,82,10401,yes,yes,yes,yes,17,96,13,74,2300mb,volatile-ttl,4,no,no,no,568,162,no,3,yes
,,,,,,,897,1,123,90,88,9189,yes,no,no,yes,7,74,8,86,2300mb,noeviction,6,no,yes,yes,357,231,yes,21,no
,,,,,,,936,9,368,24,30,10110,yes,no,yes,,,,,,1600mb,volatile-lru,4,yes,no,yes,465,99,no,29,yes
,,,,,,,1034,4,375,30,62,11626,yes,yes,yes,yes,13,74,6,80,2700mb,volatile-random,5,no,no,no,335,24,yes,22,yes
,,,,,,,893,5,192,28,78,11329,yes,no,no,yes,21,96,17,76,1200mb,allkeys-lfu,3,no,no,no,599,25,no,27,yes
,,,,,,,779,4,182,65,85,11350,yes,no,yes,yes,18,79,19,85,2700mb,allkeys-random,7,no,no,no,655,202,yes,18,no
,,,,,,,821,8,298,86,47,10674,yes,yes,yes,,,,,,2600mb,volatile-lfu,5,yes,no,yes,488,183,no,1,no
,,,,,,,868,6,450,93,87,10244,no,yes,yes,,,,,,2900mb,allkeys-lfu,5,no,no,yes,362,148,yes,33,no
,,,,,,,735,4,396,28,72,11516,no,yes,yes,yes,16,80,7,73,2300mb,allkeys-lfu,6,no,no,no,291,201,no,1,no
,,,,,,,842,4,104,10,88,11504,no,no,yes,yes,16,78,14,90,1700mb,allkeys-random,6,no,yes,yes,288,215,yes,13,yes
,,,,,,,893,8,382,91,35,8497,no,no,no,,,,,,2800mb,volatile-random,6,no,yes,yes,318,127,no,10,no
,,,,,,,896,5,483,48,84,8942,no,no,no,,,,,,1700mb,allkeys-lfu,3,no,no,no,571,202,no,26,no
,,,,,,,878,6,280,71,70,10692,yes,yes,yes,,,,,,1700mb,volatile-lfu,6,no,yes,yes,457,87,no,7,no
,,,,,,,959,6,236,76,54,11541,no,yes,no,yes,3,76,6,83,2400mb,noeviction,6,yes,no,no,649,222,no,25,no
,,,,,,,801,7,124,73,31,11912,no,no,no,yes,13,73,24,77,2700mb,noeviction,6,no,yes,yes,633,199,no,6,no
,,,,,,,1096,6,426,66,40,10441,yes,yes,yes,yes,12,88,8,79,2300mb,noeviction,5,no,yes,yes,659,167,yes,21,no
,,,,,,,757,1,328,19,37,9201,no,no,no,,,,,,1500mb,noeviction,4,yes,no,no,525,112,no,18,yes
,,,,,,,826,3,371,95,71,10404,yes,no,yes,yes,12,88,16,72,2300mb,noeviction,7,no,yes,yes,653,198,no,8,yes
,,,,,,,804,1,310,96,83,9265,yes,no,yes,yes,14,98,19,74,1700mb,noeviction,7,yes,no,no,287,242,yes,29,yes
,,,,,,,995,2,221,19,78,10883,no,no,yes,,,,,,2000mb,volatile-random,7,no,yes,no,290,81,yes,28,no
,,,,,,,730,8,333,47,83,10939,no,no,no,,,,,,1400mb,volatile-lfu,7,no,yes,yes,721,86,yes,33,yes
,,,,,,,1092,4,474,63,68,10338,no,no,yes,,,,,,1500mb,noeviction,6,no,yes,no,439,194,no,32,yes
,,,,,,,890,1,487,52,40,9623,no,no,no,yes,29,89,18,86,2600mb,volatile-lru,7,yes,no,no,741,215,no,2,yes
,,,,,,,895,6,228,66,73,8246,yes,no,no,yes,25,85,7,83,1600mb,noeviction,3,yes,yes,no,389,75,no,19,no
,,,,,,,994,8,111,69,79,10079,no,yes,no,yes,9,87,26,85,1700mb,volatile-lru,7,yes,yes,no,686,188,no,1,no
,,,,,,,956,3,194,85,45,8406,yes,no,no,,,,,,1400mb,volatile-ttl,3,no,no,yes,462,24,yes,3,yes
,,,,,,,791,6,299,98,38,11906,no,yes,no,yes,23,95,12,72,1200mb,allkeys-lfu,6,yes,yes,no,517,107,yes,29,no
,,,,,,,857,9,453,71,31,8789,no,no,yes,yes,9,70,19,83,1300mb,volatile-random,4,yes,no,no,530,78,yes,29,no
,,,,,,,731,1,476,84,40,10002,yes,yes,yes,yes,22,80,3,90,2900mb,allkeys-lfu,6,yes,yes,yes,612,60,no,25,yes
,,,,,,,1075,8,362,28,54,10608,yes,yes,yes,,,,,,2800mb,volatile-random,4,yes,yes,yes,720,235,no,27,no
,,,,,,,824,8,227,56,77,10548,yes,no,yes,,,,,,1300mb,noeviction,4,no,yes,no,400,26,no,14,no
,,,,,,,986,3,235,37,50,10672,yes,yes,yes,,,,,,2800mb,volatile-lfu,4,yes,yes,yes,359,211,yes,26,no
,,,,,,,1035,3,237,79,54,8229,yes,no,yes,yes,11,94,8,76,1000mb,noeviction,7,yes,no,yes,504,192,no,12,yes
,,,,,,,857,9,329,31,78,9244,no,yes,yes,yes,25,88,17,78,1400mb,volatile-lru,3,yes,yes,yes,397,109,yes,9,yes
,,,,,,,1094,7,119,65,61,8342,no,no,yes,yes,22,91,10,85,1400mb,noeviction,4,no,no,yes,283,176,yes,23,yes
,,,,,,,811,5,310,89,53,11328,no,no,no,yes,9,90,12,89,2800mb,allkeys-lru,6,yes,no,yes,433,138,yes,33,yes
,,,,,,,1008,3,317,78,59,8622,no,no,no,,,,,,2600mb,volatile-lru,5,yes,yes,yes,506,243,yes,14,no
,,,,,,,807,6,273,74,80,11354,no,yes,yes,yes,25,91,26,78,1200mb,noeviction,7,no,yes,yes,513,186,no,13,no
,,,,,,,928,1,428,95,32,10453,no,yes,no,yes,11,98,11,78,2400mb,allkeys-lfu,6,no,yes,yes,540,35,yes,36,yes
,,,,,,,870,9,467,75,58,8965,no,no,no,yes,10,80,30,80,1600mb,volatile-random,4,no,yes,no,674,185,yes,38,yes
,,,,,,,1021,6,349,24,61,11901,no,no,yes,,,,,,2600mb,volatile-lfu,4,yes,yes,yes,394,161,yes,9,yes
,,,,,,,964,8,230,13,47,10581,no,no,no,,,,,,1800mb,volatile-random,5,no,no,yes,379,103,yes,1,no
,,,,,,,723,2,153,98,70,10852,yes,yes,yes,,,,,,2200mb,volatile-random,6,yes,yes,no,322,190,no,4,no
,,,,,,,809,4,470,67,74,10469,no,yes,yes,yes,7,98,9,71,2200mb,volatile-random,4,yes,yes,yes,607,158,no,17,yes
,,,,,,,884,3,214,98,48,10606,yes,yes,yes,,,,,,2100mb,volatile-lru,5,yes,no,no,400,84,no,33,yes
,,,,,,,767,7,275,95,47,9470,no,yes,yes,,,,,,2200mb,volatile-lru,6,yes,no,yes,409,143,yes,22,yes
,,,,,,,990,4,132,17,73,8342,no,yes,yes,,,,,,1100mb,noeviction,5,no,no,yes,469,102,no,25,yes
,,,,,,,848,1,334,49,48,10691,yes,yes,yes,,,,,,2500mb,volatile-lru,5,no,yes,yes,601,184,no,30,yes
,,,,,,,1038,8,412,46,50,10192,yes,yes,yes,,,,,,1300mb,volatile-random,3,yes,no,no,309,85,yes,7,no
,,,,,,,813,4,390,81,81,9667,yes,no,no,,,,,,2600mb,volatile-lru,7,yes,no,yes,427,205,yes,11,no
,,,,,,,794,8,343,12,50,11146,no,yes,no,yes,30,100,29,81,2400mb,noeviction,5,yes,no,no,436,187,yes,32,no
,,,,,,,796,4,137,43,88,9695,yes,no,no,yes,14,75,10,71,1400mb,volatile-lru,7,yes,yes,yes,656,181,no,35,no
,,,,,,,948,2,394,47,90,9446,no,yes,yes,,,,,,2900mb,allkeys-random,3,no,yes,yes,268,52,yes,40,no
,,,,,,,957,9,126,72,48,9080,yes,no,yes,yes,19,92,2,79,2300mb,volatile-lfu,7,yes,no,no,474,98,no,23,no
,,,,,,,743,8,123,23,84,8838,yes,yes,yes,,,,,,1600mb,allkeys-lfu,6,no,no,yes,497,144,yes,14,yes
,,,,,,,889,4,267,96,63,10157,no,yes,no,yes,27,95,20,87,1200mb,volatile-lfu,7,yes,no,yes,491,156,no,31,no
,,,,,,,1057,5,425,51,87,10966,yes,yes,yes,,,,,,1600mb,noeviction,7,no,yes,no,266,132,yes,1,yes
,,,,,,,849,2,485,53,46,9446,yes,no,no,,,,,,2400mb,allkeys-lru,3,yes,no,yes,360,255,yes,27,no
,,,,,,,1066,8,362,85,44,9358,yes,no,yes,,,,,,2200mb,volatile-ttl,6,yes,yes,no,616,161,no,19,yes
,,,,,,,824,2,115,45,89,9922,yes,no,yes,yes,4,96,25,73,2300mb,allkeys-lfu,4,yes,yes,no,281,51,yes,20,no
,,,,,,,742,7,488,22,61,11310,no,yes,yes,yes,24,96,10,77,1900mb,volatile-lru,3,yes,yes,no,605,166,yes,12,yes
,,,,,,,1039,9,143,33,82,10397,yes,yes,yes,yes,16,87,6,70,1200mb,allkeys-lru,6,no,yes,yes,321,249,yes,11,yes
,,,,,,,914,3,426,47,55,9870,no,no,no,,,,,,1900mb,allkeys-lfu,3,no,yes,yes,428,34,no,24,no
,,,,,,,816,4,329,19,75,8960,no,no,yes,,,,,,2900mb,volatile-lru,3,no,yes,no,298,96,yes,28,no
,,,,,,,916,9,170,34,82,11965,yes,no,no,,,,,,1500mb,noeviction,6,no,no,yes,552,107,no,31,yes
,,,,,,,710,4,379,36,54,11705,no,yes,no,yes,1,94,30,73,1000mb,volatile-random,5,no,yes,yes,673,123,no,14,no
,,,,,,,1095,2,359,67,31,11065,yes,yes,no,,,,,,2300mb,volatile-lru,5,no,yes,yes,711,218,no,13,no
,,,,,,,766,1,376,66,60,9458,yes,no,no,yes,24,75,12,83,2700mb,allkeys-random,3,no,no,no,616,62,yes,37,no
,,,,,,,919,5,168,14,76,11676,no,no,no,yes,7,83,24,70,1300mb,allkeys-lru,5,yes,yes,no,496,28,yes,28,no
,,,,,,,852,7,458,79,68,11711,no,yes,yes,yes,13,97,27,73,1900mb,allkeys-lfu,4,no,no,no,733,84,no,22,no
,,,,,,,832,1,128,83,73,11621,no,yes,yes,yes,6,82,3,84,1900mb,allkeys-random,3,no,no,no,378,124,yes,9,yes
,,,,,,,750,2,255,66,61,8255,yes,no,yes,yes,8,82,1,79,1400mb,noeviction,5,no,no,no,744,167,no,39,yes
,,,,,,,818,1,189,47,41,11443,yes,no,no,,,,,,1100mb,allkeys-lfu,5,no,yes,yes,406,159,no,40,no
,,,,,,,933,7,426,60,32,9656,no,yes,no,yes,28,85,27,85,1800mb,noeviction,5,yes,yes,no,468,242,yes,25,no
